No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
1, 1j5wB, 1.0000, 0.00, 1.000, 272, 272, CRYSTAL STRUCTURE OF GLYCYL-TRNA SYNTHETASE ALPHA CHAIN (TM0216) FROM THERMOTOGA MARITIMA AT 1.95 A RESOLUTION
2, 5f5wC, 0.9792, 0.92, 0.647, 281, 272, CRYSTAL STRUCTURE OF THE ALPHA SUBUNIT OF GLYCYL TRNA SYNTHETASE (GLYRS) FROM AQUIFEX AEOLICUS IN COMPLEX WITH AN ANALOG OF GLYCYL ADENYLATE (GLY-SA)
3, 5f5wA, 0.9790, 0.92, 0.647, 283, 272, CRYSTAL STRUCTURE OF THE ALPHA SUBUNIT OF GLYCYL TRNA SYNTHETASE (GLYRS) FROM AQUIFEX AEOLICUS IN COMPLEX WITH AN ANALOG OF GLYCYL ADENYLATE (GLY-SA)
4, 5f5wB, 0.9778, 0.95, 0.647, 281, 272, CRYSTAL STRUCTURE OF THE ALPHA SUBUNIT OF GLYCYL TRNA SYNTHETASE (GLYRS) FROM AQUIFEX AEOLICUS IN COMPLEX WITH AN ANALOG OF GLYCYL ADENYLATE (GLY-SA)
5, 5f5wD, 0.9747, 0.94, 0.646, 278, 271, CRYSTAL STRUCTURE OF THE ALPHA SUBUNIT OF GLYCYL TRNA SYNTHETASE (GLYRS) FROM AQUIFEX AEOLICUS IN COMPLEX WITH AN ANALOG OF GLYCYL ADENYLATE (GLY-SA)
6, 5f5wE, 0.9735, 0.97, 0.646, 278, 271, CRYSTAL STRUCTURE OF THE ALPHA SUBUNIT OF GLYCYL TRNA SYNTHETASE (GLYRS) FROM AQUIFEX AEOLICUS IN COMPLEX WITH AN ANALOG OF GLYCYL ADENYLATE (GLY-SA)
7, 1j5wA, 0.9727, 0.68, 0.996, 270, 267, CRYSTAL STRUCTURE OF GLYCYL-TRNA SYNTHETASE ALPHA CHAIN (TM0216) FROM THERMOTOGA MARITIMA AT 1.95 A RESOLUTION
8, 3rglB, 0.9686, 0.92, 0.617, 278, 269, THE CRYSTAL STRUCTURE OF GLYCYL-TRNA SYNTHETASE SUBUNIT ALPHA FROM CAMPYLOBACTER JEJUNI SUBSP. JEJUNI NCTC IN COMPLEX WITH ATP AND GLYCINE
9, 3rf1B, 0.9679, 0.94, 0.617, 277, 269, THE CRYSTAL STRUCTURE OF GLYCYL-TRNA SYNTHETASE SUBUNIT ALPHA FROM CAMPYLOBACTER JEJUNI SUBSP. JEJUNI NCTC 11168
10, 3rglA, 0.9674, 0.95, 0.617, 284, 269, THE CRYSTAL STRUCTURE OF GLYCYL-TRNA SYNTHETASE SUBUNIT ALPHA FROM CAMPYLOBACTER JEJUNI SUBSP. JEJUNI NCTC IN COMPLEX WITH ATP AND GLYCINE
11, 3ufgB, 0.9669, 0.96, 0.617, 278, 269, THE CRYSTAL STRUCTURE OF GLYCYL-TRNA SYNTHETASE SUBUNIT ALPHA FROM CAMPYLOBACTER JEJUNI SUBSP. JEJUNI NCTC IN COMPLEX WITH ATP
12, 3ufgA, 0.9666, 0.96, 0.617, 284, 269, THE CRYSTAL STRUCTURE OF GLYCYL-TRNA SYNTHETASE SUBUNIT ALPHA FROM CAMPYLOBACTER JEJUNI SUBSP. JEJUNI NCTC IN COMPLEX WITH ATP
13, 3rf1A, 0.9665, 0.97, 0.617, 284, 269, THE CRYSTAL STRUCTURE OF GLYCYL-TRNA SYNTHETASE SUBUNIT ALPHA FROM CAMPYLOBACTER JEJUNI SUBSP. JEJUNI NCTC 11168
