No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
1, 2cz6A, 1.0000, 0.00, 1.000, 195, 195, COMPLEX OF INACTIVE FE-TYPE NHASE WITH CYCLOHEXYL ISOCYANIDE
2, 2cz7A, 0.9998, 0.07, 1.000, 195, 195, FE-TYPE NHASE PHOTO-ACTIVATED FOR 75MIN AT 105K
3, 2zpbA, 0.9996, 0.10, 1.000, 195, 195, NITROSYLATED FE-TYPE NITRILE HYDRATASE
4, 3a8gA, 0.9995, 0.11, 0.995, 195, 195, CRYSTAL STRUCTURE OF NITRILE HYDRATASE MUTANT S113A COMPLEXED WITH TRIMETHYLACETONITRILE
5, 3x20A, 0.9994, 0.12, 1.000, 195, 195, CRYSTAL STRUCTURE OF NITRILE HYDRATASE MUTANT BR56K COMPLEXED WITH TRIMETHYLACETONITRILE PHOTO-ACTIVATED FOR 25 MIN
6, 3a8lA, 0.9993, 0.13, 0.995, 195, 195, CRYSTAL STRUCTURE OF PHOTO-ACTIVATION STATE OF NITRILE HYDRATASE MUTANT S113A
7, 3a8mA, 0.9992, 0.14, 1.000, 195, 195, CRYSTAL STRUCTURE OF NITRILE HYDRATASE MUTANT Y72F COMPLEXED WITH TRIMETHYLACETONITRILE
8, 3x25A, 0.9991, 0.16, 1.000, 195, 195, CRYSTAL STRUCTURE OF NITRILE HYDRATASE MUTANT BR56K COMPLEXED WITH TRIMETHYLACETONITRILE PHOTO-ACTIVATED FOR 700 MIN
9, 2qdyA, 0.9991, 0.15, 1.000, 195, 195, CRYSTAL STRUCTURE OF FE-TYPE NHASE FROM RHODOCOCCUS ERYTHROPOLIS AJ270
10, 2zcfA, 0.9989, 0.18, 0.995, 196, 195, MUTATIONAL STUDY ON ALPHA-GLN90 OF FE-TYPE NITRILE HYDRATASE FROM RHODOCOCCUS SP. N771
11, 3x28A, 0.9988, 0.18, 1.000, 195, 195, CRYSTAL STRUCTURE OF NITRILE HYDRATASE MUTANT BR56K
12, 3x24A, 0.9983, 0.22, 1.000, 195, 195, CRYSTAL STRUCTURE OF NITRILE HYDRATASE MUTANT BR56K COMPLEXED WITH TRIMETHYLACETONITRILE PHOTO-ACTIVATED FOR 120 MIN
13, 2cz0A, 0.9981, 0.22, 1.000, 195, 195, PHOTO-ACTIVATION STATE OF FE-TYPE NHASE IN AEROBIC CONDITION
14, 3x26A, 0.9979, 0.24, 1.000, 195, 195, CRYSTAL STRUCTURE OF NITRILE HYDRATASE MUTANT BR56K COMPLEXED WITH TRIMETHYLACETONITRILE PHOTO-ACTIVATED FOR 5 MIN
15, 3a8oA, 0.9971, 0.28, 1.000, 195, 195, CRYSTAL STRUCTURE OF NITRILE HYDRATASE COMPLEXED WITH TRIMETHYLACETAMIDE
16, 2cyzA, 0.9946, 0.07, 1.000, 195, 194, PHOTO-ACTIVATION STATE OF FE-TYPE NHASE IN ANAEROBIC CONDITION
17, 2cz1A, 0.9945, 0.09, 1.000, 194, 194, PHOTO-ACTIVATION STATE OF FE-TYPE NHASE WITH N-BA IN ANAEROBIC CONDITION
18, 3wvdA, 0.9938, 0.17, 1.000, 194, 194, CRYSTAL STRUCTURE OF NITRILE HYDRATASE MUTANT BR56K COMPLEXED WITH TRIMETHYLACETONITRILE PHOTO-ACTIVATED FOR 50 MIN
19, 2zpfA, 0.9936, 0.18, 1.000, 194, 194, COMPLEX OF FE-TYPE NITRILE HYDRATASE WITH TERT- BUTYLISONITRILE PHOTO-ACTIVATED FOR 18MIN AT 293K
20, 2zpeA, 0.9935, 0.19, 1.000, 194, 194, NITROSYLATED FE-TYPE NITRILE HYDRATASE WITH TERT- BUTYLISONITRILE
21, 2zpgA, 0.9934, 0.20, 1.000, 194, 194, COMPLEX OF FE-TYPE NITRILE HYDRATASE WITH TERT- BUTYLISONITRILE PHOTO-ACTIVATED FOR 120MIN AT 293K
22, 1ahjA, 0.9924, 0.47, 0.995, 198, 195, NITRILE HYDRATASE
23, 1ahjG, 0.9923, 0.48, 0.995, 198, 195, NITRILE HYDRATASE
24, 1ahjE, 0.9922, 0.48, 0.995, 198, 195, NITRILE HYDRATASE
25, 1ahjC, 0.9922, 0.48, 0.995, 198, 195, NITRILE HYDRATASE
26, 2d0qA, 0.9724, 0.24, 1.000, 191, 190, COMPLEX OF FE-TYPE NHASE WITH CYCLOHEXYL ISOCYANIDE PHOTO- ACTIVATED FOR 1HR AT 277K
27, 3wveA, 0.9721, 0.25, 1.000, 190, 190, CRYSTAL STRUCTURE OF NITRILE HYDRATASE MUTANT BR56K COMPLEXED WITH TRIMETHYLACETONITRILE BEFORE PHOTO-ACTIVATION
28, 2ahjC, 0.9697, 0.36, 1.000, 193, 190, NITRILE HYDRATASE COMPLEXED WITH NITRIC OXIDE
29, 2zpiA, 0.9677, 0.21, 1.000, 189, 189, COMPLEX OF FE-TYPE NITRILE HYDRATASE WITH TERT- BUTYLISONITRILE PHOTO-ACTIVATED FOR 440MIN AT 293K
30, 2zphA, 0.9676, 0.22, 1.000, 189, 189, COMPLEX OF FE-TYPE NITRILE HYDRATASE WITH TERT- BUTYLISONITRILE PHOTO-ACTIVATED FOR 340MIN AT 293K
31, 2ahjA, 0.9646, 0.36, 1.000, 192, 189, NITRILE HYDRATASE COMPLEXED WITH NITRIC OXIDE
32, 3a8hA, 0.9571, 0.23, 0.995, 188, 187, CRYSTAL STRUCTURE OF NITRILE HYDRATASE MUTANT S113A COMPLEXED WITH TRIMETHYLACETAMIDE
33, 1v29A, 0.9525, 1.28, 0.497, 203, 195, CRYSTAL STRUCTURE OF NITRILE HYDRATASE FROM A THERMOPHILE BACILLUS SMITHII
34, 2dppA, 0.9468, 1.32, 0.485, 200, 194, CRYSTAL STRUCTURE OF THERMOSTABLE BACILLUS SP. RAPC8 NITRILE HYDRATASE
35, 3hhtA, 0.9462, 1.33, 0.485, 200, 194, A MUTANT OF THE NITRILE HYDRATASE FROM GEOBACILLUS PALLIDUS HAVING ENHANCED THERMOSTABILITY
36, 4ob3A, 0.9396, 1.82, 0.428, 202, 194, CRYSTAL STRUCTURE OF NITRILE HYDRATASE FROM PSEUDONOCARDIA THERMOPHILA : A REFERENCE STRUCTURE TO BORONIC ACID INHIBITION OF NITRILE HYDRATASE
37, 1ireA, 0.9353, 1.78, 0.430, 201, 193, CRYSTAL STRUCTURE OF CO-TYPE NITRILE HYDRATASE FROM PSEUDONOCARDIA THERMOPHILA
38, 4ob2A, 0.9352, 1.80, 0.430, 202, 193, CRYSTAL STRUCTURE OF NITRILE HYDRATASE FROM PSEUDONOCARDIA THERMOPHILA BOUND TO BUTANEBORONIC ACID VIA CRYSTAL SOAKING
39, 1ugrA, 0.9350, 1.78, 0.435, 201, 193, CRYSTAL STRUCTURE OF AT109S MUTANT OF CO-TYPE NITRILE HYDRATASE
40, 1ugpA, 0.9350, 1.79, 0.430, 201, 193, CRYSTAL STRUCTURE OF CO-TYPE NITRILE HYDRATASE COMPLEXED WITH N-BUTYRIC ACID
41, 1ugqA, 0.9345, 1.80, 0.430, 203, 193, CRYSTAL STRUCTURE OF APOENZYME OF CO-TYPE NITRILE HYDRATASE
42, 1ugsA, 0.9344, 1.81, 0.435, 203, 193, CRYSTAL STRUCTURE OF AY114T MUTANT OF CO-TYPE NITRILE HYDRATASE
43, 4ob1A, 0.9342, 1.81, 0.430, 202, 193, CRYSTAL STRUCTURE OF NITRILE HYDRATASE FROM PSEUDONOCARDIA THERMOPHILA BOUND TO BUTANEBORONIC ACID VIA CO-CRYSTALLIZATION
44, 4ob0A, 0.9342, 1.82, 0.430, 202, 193, CRYSTAL STRUCTURE OF NITRILE HYDRATASE FROM PSEUDONOCARDIA THERMOPHILA BOUND TO PHENYL BORONIC ACID
45, 3vyhA, 0.9334, 1.82, 0.425, 201, 193, CRYSTAL STRUCTURE OF AW116R MUTANT OF NITRILE HYDRATASE FROM PSEUDONOCARDIA THERMOPHILLA
46, 3qz9A, 0.9318, 1.17, 0.511, 199, 188, CRYSTAL STRUCTURE OF CO-TYPE NITRILE HYDRATASE BETA-Y215F FROM PSEUDOMONAS PUTIDA.
47, 3qyhA, 0.9313, 1.16, 0.511, 199, 188, CRYSTAL STRUCTURE OF CO-TYPE NITRILE HYDRATASE BETA-H71L FROM PSEUDOMONAS PUTIDA.
48, 3qygA, 0.9313, 1.16, 0.511, 199, 188, CRYSTAL STRUCTURE OF CO-TYPE NITRILE HYDRATASE BETA-E56Q FROM PSEUDOMONAS PUTIDA.
