No., subject, TM-score, RMSD, Sequence Identity, Subject length, Aligned length, Description
1, 4kooA, 1.0000, 0.00, 1.000, 176, 165, CRYSTAL STRUCTURE OF WHY1 FROM ARABIDOPSIS THALIANA
2, 4kooD, 0.9942, 0.37, 1.000, 175, 165, CRYSTAL STRUCTURE OF WHY1 FROM ARABIDOPSIS THALIANA
3, 4kooC, 0.9638, 0.86, 0.982, 165, 163, CRYSTAL STRUCTURE OF WHY1 FROM ARABIDOPSIS THALIANA
4, 4kooB, 0.9615, 0.78, 0.988, 162, 162, CRYSTAL STRUCTURE OF WHY1 FROM ARABIDOPSIS THALIANA
5, 4koqA, 0.9537, 1.16, 0.896, 169, 164, CRYSTAL STRUCTURE OF WHY3 FROM ARABIDOPSIS THALIANA
6, 3n1iA, 0.9333, 1.08, 0.484, 161, 161, CRYSTAL STRUCTURE OF A STWHY2-ERE32 COMPLEX
7, 3n1lA, 0.9327, 1.11, 0.484, 161, 161, CRYSTAL STRUCTURE OF A STWHY2-RCERE32 COMPLEX
8, 3n1kA, 0.9314, 1.13, 0.484, 161, 161, CRYSTAL STRUCTURE OF A STWHY2-CERE32 COMPLEX
9, 3n1jA, 0.9307, 1.11, 0.484, 161, 161, CRYSTAL STRUCTURE OF A STWHY2-DT32 COMPLEX
10, 3ra0A, 0.9302, 1.12, 0.478, 161, 161, CRYSTAL STRUCTURE OF A STWHY2 K67A-DT32 COMPLEX
11, 3n1hA, 0.9302, 1.14, 0.484, 161, 161, CRYSTAL STRUCTURE OF STWHY2
12, 1l3aA, 0.9282, 1.52, 0.768, 166, 164, STRUCTURE OF THE PLANT TRANSCRIPTIONAL REGULATOR PBF-2
13, 1l3aC, 0.9234, 1.63, 0.768, 182, 164, STRUCTURE OF THE PLANT TRANSCRIPTIONAL REGULATOR PBF-2
14, 1l3aD, 0.9215, 1.65, 0.768, 171, 164, STRUCTURE OF THE PLANT TRANSCRIPTIONAL REGULATOR PBF-2
15, 1l3aB, 0.9189, 1.60, 0.768, 170, 164, STRUCTURE OF THE PLANT TRANSCRIPTIONAL REGULATOR PBF-2
16, 3r9yA, 0.9172, 1.33, 0.478, 161, 161, CRYSTAL STRUCTURE OF STWHY2 K67A (FORM I)
17, 3r9zA, 0.8671, 1.55, 0.481, 154, 154, CRYSTAL STRUCTURE OF STWHY2 K67A (FORM II)
18, 4kopB, 0.8485, 1.45, 0.483, 151, 151, CRYSTAL STRUCTURE OF WHY2 FROM ARABIDOPSIS THALIANA
19, 4kopC, 0.8312, 1.93, 0.474, 152, 152, CRYSTAL STRUCTURE OF WHY2 FROM ARABIDOPSIS THALIANA
20, 4kopD, 0.7859, 2.08, 0.490, 145, 143, CRYSTAL STRUCTURE OF WHY2 FROM ARABIDOPSIS THALIANA
21, 4kopA, 0.7850, 2.38, 0.483, 154, 145, CRYSTAL STRUCTURE OF WHY2 FROM ARABIDOPSIS THALIANA
22, 2giaG, 0.6657, 2.09, 0.143, 155, 126, CRYSTAL STRUCTURES OF TRYPANOSOMA BRUCIEI MRP1/MRP2
23, 2giaA, 0.6632, 2.12, 0.143, 154, 126, CRYSTAL STRUCTURES OF TRYPANOSOMA BRUCIEI MRP1/MRP2
24, 2gidH, 0.6527, 2.19, 0.153, 148, 124, CRYSTAL STRUCTURES OF TRYPANOSOMA BRUCIEI MRP1/MRP2
25, 2gidA, 0.6499, 2.36, 0.144, 147, 125, CRYSTAL STRUCTURES OF TRYPANOSOMA BRUCIEI MRP1/MRP2
26, 2gjeA, 0.6467, 2.29, 0.145, 142, 124, STRUCTURE OF A GUIDERNA-BINDING PROTEIN COMPLEX BOUND TO A GRNA
